SampleId,SampleName,OnyxDesignDnaId,DesignSetId,NumberOfDesigns,DesignId,UniqueId,MappedDesign,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,RawEditGenomeTotalWithDuplicates,RawReferenceGenomeTotalWithDuplicates,DuplicateBiasCorrection,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,ImproperOrClippedEditReads,ImproperOrClippedReferenceReads,EditedHASpanningFragments,ContainerNumber,InscriptaChemistrySOPVersion,Organism,StrainFunction,Var1,Var2,Var3,Var4
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272343,SPB00001|272343,True,0,7066.09376553929,8528,4.0,4,7070.09376553929,8532,0,10356,1.0,0.0,0.9994342366406092,0.0005657633593908764,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272343,edit,0.0,9145.0,0.0,1.0,EGEWNotSpanned,0,0,4,42.0,42.0,0,990,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272344,SPB00001|272344,True,0,3978.230901668992,5350,0.0,0,3978.230901668992,5350,0,6065,1.0,0.0,1.0,0.0,20755.83585843156,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272344,edit,0.0,6794.0,0.0,1.0,EGEWNotSpanned,0,0,0,11.0,11.0,0,423,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272345,SPB00001|272345,True,0,6024.0,6024,0.0,0,6024.0,6024,0,7606,1.0,0.0,1.0,0.0,15433.926654576035,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272345,edit,0.0,10109.0,0.0,1.0,EGEWNotSpanned,0,0,0,225.0,223.0,0,260,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272346,SPB00001|272346,True,0,6767.0,6767,0.0,0,6767.0,6767,0,8050,1.0,0.0,1.0,0.0,21642.814021537084,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272346,edit,0.0,8620.0,0.0,1.0,EGEWNotSpanned,0,0,0,24.0,24.0,0,917,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272347,SPB00001|272347,True,0,4642.0,4642,0.0,0,4642.0,4642,0,5417,1.0,0.0,1.0,0.0,18449.683669866467,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272347,edit,0.0,6997.0,0.0,1.0,EGEWNotSpanned,0,0,0,50.0,50.0,0,429,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272348,SPB00001|272348,True,0,4333.0,4333,0.0,0,4333.0,4333,0,4985,1.0,0.0,1.0,0.0,20755.83585843156,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272348,edit,0.0,5788.0,0.0,1.0,EGEWNotSpanned,0,0,0,78.0,68.0,0,214,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272349,SPB00001|272349,True,3,7258.0,6142,0.0,0,7261.0,6145,3,7258,1.181699772061218,0.0004131662305467566,0.9995868337694532,0.0,20755.83585843156,0.00048820179007323027,3.689527616099714e-05,6.036774008961319e-05,edit,9.999396E-01,,SPB00001|272349,edit,3.0,8151.0,0.0003679175864606328,8.492793021256893e-05,edit,0,0,0,215.0,202.0,0,461,1,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272350,SPB00001|272350,True,1,7039.0,7039,0.0,0,7040.0,7040,1,8513,1.0,0.00014204545454545454,0.9998579545454546,0.0,22707.185288910674,0.00014204545454545454,0.06796627066428378,0.06796627066428378,no_edit,6.796627E-02,,SPB00001|272350,edit,1.0,8325.0,0.00012010569300984866,0.07987317710430113,no_edit,0,0,0,193.0,193.0,0,430,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272351,SPB00001|272351,True,0,6966.0,6966,0.0,0,6966.0,6966,0,8397,1.0,0.0,1.0,0.0,22707.185288910674,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272351,edit,0.0,8290.0,0.0,1.0,EGEWNotSpanned,0,0,0,61.0,61.0,0,472,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272352,SPB00001|272352,True,0,5248.0,5248,0.0,0,5248.0,5248,0,6160,1.0,0.0,1.0,0.0,18627.080451777307,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272352,edit,0.0,7663.0,0.0,1.0,EGEWNotSpanned,0,0,0,36.0,36.0,0,489,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272353,SPB00001|272353,True,0,8758.0,8758,2.0,2,8760.0,8760,0,10870,1.0,0.0,0.9997716894977169,0.00022831050228310502,23948.948281355457,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272353,edit,0.0,9966.0,0.0,1.0,EGEWNotSpanned,0,0,2,52.0,52.0,0,683,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272354,SPB00001|272354,True,0,3386.0,3386,1.0,1,3387.0,3387,0,3855,1.0,0.0,0.9997047534691468,0.0002952465308532625,15433.926654576035,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272354,edit,0.0,5865.0,0.0,1.0,EGEWNotSpanned,0,0,1,168.0,167.0,1,241,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272355,SPB00001|272355,True,1,6803.0,6803,0.0,0,6804.0,6804,1,7892,1.0,0.00014697236919459142,0.9998530276308054,0.0,24835.919548821366,0.00014697236919459142,0.06576450334393687,0.06576450334393687,no_edit,6.576450E-02,,SPB00001|272355,edit,1.0,7415.0,0.00013484358144552318,0.07146345670623096,no_edit,0,0,0,84.0,84.0,0,770,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272356,SPB00001|272356,True,0,4240.0,4240,0.0,0,4240.0,4240,0,4850,1.0,0.0,1.0,0.0,18094.88987618659,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272356,edit,0.0,6447.0,0.0,1.0,EGEWNotSpanned,0,0,0,194.0,170.0,0,203,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272357,SPB00001|272357,True,0,4943.0,4943,0.0,0,4943.0,4943,0,5675,1.0,0.0,1.0,0.0,18094.88987618659,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272357,edit,0.0,7115.0,0.0,1.0,EGEWNotSpanned,0,0,0,147.0,146.0,0,483,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272358,SPB00001|272358,True,2,4608.0,4608,0.0,0,4610.0,4610,2,5349,1.0,0.0004338394793926247,0.9995661605206074,0.0,17917.492864417454,0.0004338394793926247,0.0010298896336457912,0.0010298896336457912,edit,9.989701E-01,,SPB00001|272358,edit,2.0,6819.0,0.00029321213898255387,0.0022220090172970957,edit,0,0,0,111.0,92.0,0,358,2,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272359,SPB00001|272359,True,0,7892.0,7892,0.0,0,7892.0,7892,0,9787,1.0,0.0,1.0,0.0,20578.439995938326,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272359,edit,0.0,10630.0,0.0,1.0,EGEWNotSpanned,0,0,0,17.0,17.0,1,625,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272360,SPB00001|272360,True,0,4742.0,4742,4.0,4,4746.0,4746,0,5445,1.0,0.0,0.999157184997893,0.0008428150021070375,21820.209424295354,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272360,edit,0.0,6084.0,0.0,1.0,EGEWNotSpanned,0,0,4,110.0,110.0,0,671,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272361,SPB00001|272361,True,0,3677.0,3677,0.0,0,3677.0,3677,0,4257,1.0,0.0,1.0,0.0,15433.926654576035,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272361,edit,0.0,6229.0,0.0,1.0,EGEWNotSpanned,0,0,0,113.0,113.0,0,308,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272362,SPB00001|272362,True,0,6279.0,6279,0.0,0,6279.0,6279,0,7443,1.0,0.0,1.0,0.0,22707.185288910674,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272362,edit,0.0,7437.0,0.0,1.0,EGEWNotSpanned,0,0,0,79.0,75.0,0,689,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272363,SPB00001|272363,True,0,9992.0,9992,0.0,0,9992.0,9992,0,12310,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272363,edit,0.0,10843.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,667,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272364,SPB00001|272364,True,0,5207.0,5207,290.0,290,5497.0,5497,0,6623,1.0,0.0,0.9472439512461343,0.05275604875386575,15256.528493508698,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272364,edit,0.0,9816.0,0.0,1.0,EGEWNotSpanned,0,290,0,53.0,41.0,0,502,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272365,SPB00001|272365,True,0,5709.0,5709,0.0,0,5709.0,5709,0,7013,1.0,0.0,1.0,0.0,15433.926654576035,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272365,edit,0.0,9783.0,0.0,1.0,EGEWNotSpanned,0,0,0,48.0,48.0,0,459,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272366,SPB00001|272366,True,3,9120.0,7631,0.0,0,9123.0,7634,3,9120,1.195125147424977,0.0003288391976323578,0.9996711608023676,0.0,23948.948281355457,0.0003929787791459261,6.996336537768071e-05,0.0001180936435502087,edit,9.998819E-01,,SPB00001|272366,edit,3.0,8690.0,0.00034510525710341653,0.00010249661338944071,edit,0,0,0,136.0,128.0,0,350,1,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272367,SPB00001|272367,True,0,8014.0,8014,0.0,0,8014.0,8014,0,9684,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272367,edit,0.0,8860.0,0.0,1.0,EGEWNotSpanned,0,0,0,92.0,92.0,0,878,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272368,SPB00001|272368,True,3,12985.0,10250,0.0,0,12988.0,10253,3,12985,1.266829268292683,0.0002309824453341546,0.9997690175546659,0.0,23771.553797973243,0.000292597288598459,0.00016623411215736572,0.00033110549581315317,edit,9.996689E-01,,SPB00001|272368,edit,3.0,11682.0,0.00025673940949935817,0.00024346211555688934,edit,0,0,0,32.0,32.0,0,378,1,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272370,SPB00001|272370,True,0,5190.0,5190,2.0,2,5192.0,5192,0,6033,1.0,0.0,0.9996147919876733,0.0003852080123266564,20755.83585843156,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272370,edit,0.0,6717.0,0.0,1.0,EGEWNotSpanned,0,0,2,53.0,53.0,0,406,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272371,SPB00001|272371,True,2,5284.0,5284,0.0,0,5286.0,5286,2,6073,1.0,0.00037835792659856227,0.9996216420734014,0.0,21465.418542163985,0.00037835792659856227,0.001348051418262298,0.001348051418262298,edit,9.986519E-01,,SPB00001|272371,edit,2.0,6593.0,0.00030326004548900684,0.0020803081605115462,edit,0,0,0,63.0,63.0,0,370,2,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272372,SPB00001|272372,True,0,4741.0,4741,0.0,0,4741.0,4741,0,5385,1.0,0.0,1.0,0.0,20578.439995938326,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272372,edit,0.0,6411.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,456,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272374,SPB00001|272374,True,0,7736.0,7736,0.0,0,7736.0,7736,0,9191,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272374,edit,0.0,8504.0,0.0,1.0,EGEWNotSpanned,0,0,0,12.0,12.0,0,996,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272375,SPB00001|272375,True,0,7862.0,7862,0.0,0,7862.0,7862,0,9484,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272375,edit,0.0,8524.0,0.0,1.0,EGEWNotSpanned,0,0,0,130.0,123.0,0,762,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272376,SPB00001|272376,True,0,5212.0,5212,0.0,0,5212.0,5212,0,5915,1.0,0.0,1.0,0.0,21820.209424295354,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272376,edit,0.0,6481.0,0.0,1.0,EGEWNotSpanned,0,0,0,164.0,164.0,0,728,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272377,SPB00001|272377,True,0,6258.232435637695,7553,0.0,0,6258.232435637695,7553,0,8721,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272377,edit,0.0,8080.0,0.0,1.0,EGEWNotSpanned,0,0,0,269.0,269.0,0,634,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272378,SPB00001|272378,True,0,8389.63566531404,9726,0.0,0,8389.63566531404,9726,0,11943,1.0,0.0,1.0,0.0,23239.369888230496,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272378,edit,0.0,11426.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,0,320,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272379,SPB00001|272379,True,0,7418.407679536448,9098,0.0,0,7418.407679536448,9098,0,11306,1.0,0.0,1.0,0.0,23061.97509839,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272379,edit,0.0,10738.0,0.0,1.0,EGEWNotSpanned,0,0,0,89.0,89.0,0,568,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272380,SPB00001|272380,True,0,8897.851629663777,9732,2.0,2,8899.851629663777,9734,0,12239,1.0,0.0,0.9997752771525613,0.00022472284743870017,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272380,edit,0.0,10573.0,0.0,1.0,EGEWNotSpanned,0,0,2,181.0,181.0,0,475,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272381,SPB00001|272381,True,0,4425.401817692845,5230,1.0,1,4426.401817692845,5231,0,5997,1.0,0.0,0.9997740828688433,0.00022591713115670685,20755.83585843156,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272381,edit,0.0,6662.0,0.0,1.0,EGEWNotSpanned,0,0,1,53.0,53.0,0,352,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272383,SPB00001|272383,True,0,3691.374582169241,5794,0.0,0,3691.374582169241,5794,0,6711,1.0,0.0,1.0,0.0,21997.604750484414,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272383,edit,0.0,7061.0,0.0,1.0,EGEWNotSpanned,0,0,0,110.0,110.0,0,360,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272384,SPB00001|272384,True,0,8473.98021069525,8884,0.0,0,8473.98021069525,8884,0,10772,1.0,0.0,1.0,0.0,23061.97509839,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272384,edit,0.0,10315.0,0.0,1.0,EGEWNotSpanned,0,0,0,98.0,98.0,0,653,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272385,SPB00001|272385,True,0,6042.860194485674,9031,0.0,0,6042.860194485674,9031,0,11021,1.0,0.0,1.0,0.0,24126.34268807756,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272385,edit,0.0,9924.0,0.0,1.0,EGEWNotSpanned,0,0,0,77.0,77.0,0,1203,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272386,SPB00001|272386,True,0,8897.32029955703,10210,0.0,0,8897.32029955703,10210,0,12653,1.0,0.0,1.0,0.0,24835.919548821366,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272386,edit,0.0,10946.0,0.0,1.0,EGEWNotSpanned,0,0,0,34.0,34.0,0,528,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272387,SPB00001|272387,True,2,6512.934756808134,7251,1.0,1,6515.934756808134,7254,3,8660,1.1943180250999863,0.0003069398443424119,0.9995395902334864,0.00015346992217120595,21465.418542163985,0.00027570995312930797,0.00250589336188567,0.0020317877862319933,edit,9.979682E-01,,SPB00001|272387,edit,3.0,9416.0,0.0003185051491665782,0.00012967997938849904,edit,1,0,0,219.0,132.0,0,505,3,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001155-GED_B01,GE00001155-GED_B01,#NA,SPB00001,10002,272388,SPB00001|272388,True,0,4576.893288246838,5923,0.0,0,4576.893288246838,5923,0,6835,1.0,0.0,1.0,0.0,23416.76460141079,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272388,edit,0.0,6772.0,0.0,1.0,EGEWNotSpanned,0,0,0,58.0,58.0,0,326,0,GE00001155-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
