SampleId,SampleName,OnyxDesignDnaId,DesignSetId,NumberOfDesigns,DesignId,UniqueId,MappedDesign,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,RawEditGenomeTotalWithDuplicates,RawReferenceGenomeTotalWithDuplicates,DuplicateBiasCorrection,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,ImproperOrClippedEditReads,ImproperOrClippedReferenceReads,EditedHASpanningFragments,ContainerNumber,InscriptaChemistrySOPVersion,Organism,StrainFunction,Var1,Var2,Var3,Var4
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918054,SPB00001|1918054,True,0,3275.55832294436,3585,0.0,0,3275.55832294436,3585,0,3997,1.0,0.0,1.0,0.0,10854.652148987485,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918054,edit,0.0,3876.0,0.0,1.0,EGEWNotSpanned,0,0,0,8.0,8.0,1,263,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918055,SPB00001|1918055,True,0,3172.871302488478,2765,0.0,0,3172.871302488478,2765,0,3045,1.0,0.0,1.0,0.0,9527.330263494809,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918055,edit,0.0,3610.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,203,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918056,SPB00001|1918056,True,0,2385.0,2385,0.0,0,2385.0,2385,0,2726,1.0,0.0,1.0,0.0,6716.323550417911,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918056,edit,0.0,4252.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,82,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918057,SPB00001|1918057,True,0,3604.3856655430186,3772,0.0,0,3604.3856655430186,3772,0,4250,1.0,0.0,1.0,0.0,10542.346769832704,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918057,edit,0.0,4299.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,131,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918058,SPB00001|1918058,True,0,2763.429239225267,2516,359.1579337148896,327,3122.5871729401565,2843,0,3138,1.0,0.0,0.8849806542384805,0.11501934576151952,9527.330263494809,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918058,edit,0.0,3568.0,0.0,1.0,EGEWNotSpanned,0,327,0,2.0,2.0,1,328,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918059,SPB00001|1918059,True,0,2253.0,2253,0.0,0,2253.0,2253,0,2552,1.0,0.0,1.0,0.0,6716.323550417911,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918059,edit,0.0,3962.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,121,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918060,SPB00001|1918060,True,0,2047.3565492937744,2570,0.0,0,2047.3565492937744,2570,0,2794,1.0,0.0,1.0,0.0,9215.010100020936,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918060,edit,0.0,3188.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,191,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918064,SPB00001|1918064,True,1,3457.135299156671,3309,0.0,0,3458.135299156671,3310,1,3686,1.0,0.0002891731853996193,0.9997108268146003,0.0,10464.269881517219,0.00030211480362537764,0.05365562492600202,0.05598843593252306,no_edit,5.598844E-02,,SPB00001|1918064,edit,1.0,3804.0,0.00026281208935611036,0.06142833339639148,no_edit,0,0,0,2.0,2.0,0,265,1,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918065,SPB00001|1918065,True,0,3123.0,3123,1.0,1,3124.0,3124,0,3468,1.0,0.0,0.9996798975672215,0.0003201024327784891,9215.010100020936,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918065,edit,0.0,4223.0,0.0,1.0,EGEWNotSpanned,0,0,1,0.0,0.0,0,178,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918066,SPB00001|1918066,True,1,3717.3332116231145,3885,0.0,0,3718.3332116231145,3886,1,4332,1.0,0.00026893770490339766,0.9997310622950966,0.0,10854.652148987485,0.0002573340195573855,0.06269413914840184,0.060072078362645324,no_edit,6.007208E-02,,SPB00001|1918066,edit,1.0,4222.0,0.00023679848448969926,0.06794221596736442,no_edit,0,0,0,6.0,6.0,0,228,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918067,SPB00001|1918067,True,0,3283.0,3283,0.0,0,3283.0,3283,0,3613,1.0,0.0,1.0,0.0,10073.882178782806,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918067,edit,0.0,3858.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,343,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918068,SPB00001|1918068,True,0,690.763586651836,1236,0.0,0,690.763586651836,1236,0,1373,1.0,0.0,1.0,0.0,10620.423440763485,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918068,edit,0.0,1255.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,0,179,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918069,SPB00001|1918069,True,0,2709.173486260961,2477,0.0,0,2709.173486260961,2477,0,2688,1.0,0.0,1.0,0.0,9995.803985990762,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918069,edit,0.0,2980.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,1,944,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918070,SPB00001|1918070,True,0,2944.0,2944,0.0,0,2944.0,2944,0,3199,1.0,0.0,1.0,0.0,10073.882178782806,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918070,edit,0.0,3550.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,338,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918071,SPB00001|1918071,True,2,3616.8351408398817,3832,1.0,1,3619.8351408398817,3835,3,4365,1.1390918580375784,0.000552511349877651,0.9991712329751835,0.0002762556749388255,10932.727950225195,0.0005215123859191656,0.0019559365742478677,0.0017467366309346693,edit,9.982533E-01,,SPB00001|1918071,edit,3.0,4194.0,0.0007147962830593281,5.404389639935823e-05,edit,1,0,0,33.0,33.0,1,208,1,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918072,SPB00001|1918072,True,0,2866.528656015777,1761,0.0,0,2866.528656015777,1761,0,1933,1.0,0.0,1.0,0.0,6716.323550417911,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918072,edit,0.0,3618.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,0,145,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918073,SPB00001|1918073,True,0,2926.0,2926,0.0,0,2926.0,2926,0,3304,1.0,0.0,1.0,0.0,8199.945543012193,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918073,edit,0.0,4270.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,80,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918074,SPB00001|1918074,True,0,2141.2747832107284,3302,0.0,0,2141.2747832107284,3302,0,3699,1.0,0.0,1.0,0.0,9995.803985990762,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918074,edit,0.0,3922.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,151,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918075,SPB00001|1918075,True,0,3154.6465277447905,1938,0.0,0,3154.6465277447905,1938,0,2155,1.0,0.0,1.0,0.0,6716.323550417911,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918075,edit,0.0,4208.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,52,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918076,SPB00001|1918076,True,0,2901.0,2901,0.0,0,2901.0,2901,0,3248,1.0,0.0,1.0,0.0,7731.441815157001,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918076,edit,0.0,4591.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,80,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918077,SPB00001|1918077,True,0,2574.2077943519275,3953,0.0,0,2574.2077943519275,3953,0,4430,1.0,0.0,1.0,0.0,10073.882178782806,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918077,edit,0.0,4591.0,0.0,1.0,EGEWNotSpanned,0,0,0,12.0,12.0,0,121,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918078,SPB00001|1918078,True,0,3523.3730313518568,2542,0.0,0,3523.3730313518568,2542,0,2918,1.0,0.0,1.0,0.0,7887.610594217872,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918078,edit,0.0,4262.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,184,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918079,SPB00001|1918079,True,0,3765.0,3765,0.0,0,3765.0,3765,0,4197,1.0,0.0,1.0,0.0,10151.960154187418,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918079,edit,0.0,4377.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,2,179,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918080,SPB00001|1918080,True,0,3737.674080372871,3905,0.0,0,3737.674080372871,3905,0,4381,1.0,0.0,1.0,0.0,10932.727950225195,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918080,edit,0.0,4280.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,190,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918081,SPB00001|1918081,True,2,3062.448833884009,2800,0.0,0,3064.448833884009,2802,2,3119,1.0,0.0006526459107052922,0.9993473540892948,0.0,9995.803985990762,0.0007137758743754461,0.0010560357129368943,0.0012595038785071623,edit,9.987405E-01,,SPB00001|1918081,edit,2.0,3462.0,0.0005773672055427252,0.0016023162555411036,edit,0,0,0,35.0,35.0,0,454,1,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918082,SPB00001|1918082,True,0,1908.0,1908,381.0,381,2289.0,2289,0,2492,1.0,0.0,0.8335517693315858,0.16644823066841416,10151.960154187418,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918082,edit,0.0,2761.0,0.0,1.0,EGEWNotSpanned,0,381,0,0.0,0.0,0,523,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918083,SPB00001|1918083,True,0,3156.9626315234705,3810,0.0,0,3156.9626315234705,3810,0,4283,1.0,0.0,1.0,0.0,10932.727950225195,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918083,edit,0.0,4137.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,211,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918084,SPB00001|1918084,True,0,2521.438323775377,1549,9.76670751623774,6,2531.2050312916144,1555,0,1718,1.0,0.0,0.9961414790996785,0.0038585209003215437,6716.323550417911,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918084,edit,0.0,3037.0,0.0,1.0,EGEWNotSpanned,0,6,0,1.0,1.0,0,257,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918085,SPB00001|1918085,True,0,2787.0,2787,0.0,0,2787.0,2787,0,3115,1.0,0.0,1.0,0.0,7887.610594217872,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918085,edit,0.0,4140.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,0,89,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918086,SPB00001|1918086,True,0,2399.9450724516014,3237,0.0,0,2399.9450724516014,3237,0,3664,1.0,0.0,1.0,0.0,9058.848713772475,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918086,edit,0.0,4099.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,298,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918087,SPB00001|1918087,True,0,3456.7950014079056,2653,0.0,0,3456.7950014079056,2653,0,3025,1.0,0.0,1.0,0.0,7731.441815157001,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918087,edit,0.0,4391.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,114,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918088,SPB00001|1918088,True,0,3739.0,3739,0.0,0,3739.0,3739,0,4169,1.0,0.0,1.0,0.0,9995.803985990762,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918088,edit,0.0,4521.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,200,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918089,SPB00001|1918089,True,0,3357.8176572518723,3791,0.0,0,3357.8176572518723,3791,0,4172,1.0,0.0,1.0,0.0,10932.727950225195,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918089,edit,0.0,4155.0,0.0,1.0,EGEWNotSpanned,0,0,0,43.0,43.0,0,238,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918090,SPB00001|1918090,True,0,4243.0,4243,0.0,0,4243.0,4243,0,4779,1.0,0.0,1.0,0.0,10932.727950225195,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918090,edit,0.0,4690.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,0,173,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001155-GED_A01,GE00001155-GED_A01,SPB00001,SPB00001,6002,1918091,SPB00001|1918091,True,0,3763.0,3763,0.0,0,3763.0,3763,0,4296,1.0,0.0,1.0,0.0,10464.269881517219,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918091,edit,0.0,4235.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,291,0,GE00001155-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
