SampleId,SampleName,OnyxDesignDnaId,NumberOfDesigns,DesignId,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,Var1,Var2,Var3,Var4,Var5
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272343,0,2152.6397282900984,2598,0.0,0,2152.6397282900984,2598,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272343,edit,0.0,2751.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272344,0,1310.2136165881968,1762,0.0,0,1310.2136165881968,1762,0.0,1.0,0.0,4391.804929888317,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272344,edit,0.0,2199.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272345,0,1740.0,1740,0.0,0,1740.0,1740,0.0,1.0,0.0,3265.7222591026357,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272345,edit,0.0,2712.0,0.0,1.0,EGEWNotSpanned,0,0,0,11.0,11.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272346,0,2110.0,2110,0.0,0,2110.0,2110,0.0,1.0,0.0,4579.483956457638,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272346,edit,0.0,2629.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272347,0,1479.0,1479,0.0,0,1479.0,1479,0.0,1.0,0.0,3903.8375639955,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272347,edit,0.0,2198.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272348,0,1316.0,1316,0.0,0,1316.0,1316,0.0,1.0,0.0,4391.804929888317,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272348,edit,0.0,1715.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272349,0,1843.0,1843,0.0,0,1843.0,1843,0.0,1.0,0.0,4391.804929888317,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272349,edit,0.0,2391.0,0.0,1.0,EGEWNotSpanned,0,0,0,8.0,8.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272350,0,1964.0,1964,0.0,0,1964.0,1964,0.0,1.0,0.0,4804.698253345177,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272350,edit,0.0,2282.0,0.0,1.0,EGEWNotSpanned,0,0,0,13.0,13.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272351,0,2103.0,2103,0.0,0,2103.0,2103,0.0,1.0,0.0,4804.698253345177,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272351,edit,0.0,2435.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272352,0,1358.0,1358,0.0,0,1358.0,1358,0.0,1.0,0.0,3941.373612490822,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272352,edit,0.0,1953.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272353,0,2479.0,2479,1.0,1,2480.0,2480,0.0,0.9995967741935484,0.0004032258064516129,5067.44752873799,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272353,edit,0.0,2749.0,0.0,1.0,EGEWNotSpanned,0,0,1,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272354,0,1114.0,1114,0.0,0,1114.0,1114,0.0,1.0,0.0,3265.7222591026357,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272354,edit,0.0,1879.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272355,0,2245.0,2245,0.0,0,2245.0,2245,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272355,edit,0.0,2386.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272356,0,1217.0,1217,0.0,0,1217.0,1217,0.0,1.0,0.0,3828.7654183683017,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272356,edit,0.0,1850.0,0.0,1.0,EGEWNotSpanned,0,0,0,7.0,7.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272357,0,1175.0,1175,0.0,0,1175.0,1175,0.0,1.0,0.0,3828.7654183683017,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272357,edit,0.0,1666.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272358,0,1371.0,1371,0.0,0,1371.0,1371,0.0,1.0,0.0,3791.2293212364025,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272358,edit,0.0,1976.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272359,0,2129.0,2129,0.0,0,2129.0,2129,0.0,1.0,0.0,4354.269075938359,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272359,edit,0.0,2818.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272360,0,1487.0,1487,1.0,1,1488.0,1488,0.0,0.9993279569892473,0.0006720430107526882,4617.019713135483,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272360,edit,0.0,1850.0,0.0,1.0,EGEWNotSpanned,0,0,1,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272361,0,1052.0,1052,0.0,0,1052.0,1052,0.0,1.0,0.0,3265.7222591026357,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272361,edit,0.0,1759.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272362,0,1830.0,1830,0.0,0,1830.0,1830,0.0,1.0,0.0,4804.698253345177,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272362,edit,0.0,2165.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272363,0,2848.0,2848,0.0,0,2848.0,2848,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272363,edit,0.0,3024.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272364,0,1592.0,1592,0.0,0,1592.0,1592,0.0,1.0,0.0,3228.1859187864334,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272364,edit,0.0,2723.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272365,0,1649.0,1649,0.0,0,1649.0,1649,0.0,1.0,0.0,3265.7222591026357,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272365,edit,0.0,2697.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272366,0,2284.0,2284,1.0,1,2285.0,2285,0.0,0.999562363238512,0.000437636761487965,5067.44752873799,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272366,edit,0.0,2527.0,0.0,1.0,EGEWNotSpanned,0,0,1,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272367,0,2225.0,2225,0.0,0,2225.0,2225,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272367,edit,0.0,2412.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272368,0,2587.0,2587,0.0,0,2587.0,2587,0.0,1.0,0.0,5029.911966603241,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272368,edit,0.0,2933.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272370,0,1577.0,1577,0.0,0,1577.0,1577,0.0,1.0,0.0,4391.804929888317,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272370,edit,0.0,2068.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272371,0,1571.0,1571,0.0,0,1571.0,1571,0.0,1.0,0.0,4541.948183567802,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272371,edit,0.0,1942.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272372,0,1429.0,1429,0.0,0,1429.0,1429,0.0,1.0,0.0,4354.269075938359,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272372,edit,0.0,1844.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272374,0,1993.0,1993,0.0,0,1993.0,1993,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272374,edit,0.0,2189.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272375,0,2304.0,2304,0.0,0,2304.0,2304,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272375,edit,0.0,2471.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272376,0,1630.0,1630,0.0,0,1630.0,1630,0.0,1.0,0.0,4617.019713135483,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272376,edit,0.0,1975.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272377,0,1912.3527686272316,2308,0.0,0,1912.3527686272316,2308,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272377,edit,0.0,2462.0,0.0,1.0,EGEWNotSpanned,0,0,0,12.0,12.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272378,0,2286.7493469836795,2651,0.0,0,2286.7493469836795,2651,0.0,1.0,0.0,4917.305182927751,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272378,edit,0.0,3074.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272379,0,1974.8717739961749,2422,0.0,0,1974.8717739961749,2422,0.0,1.0,0.0,4879.769555945471,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272379,edit,0.0,2827.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272380,0,2540.8065843408117,2779,0.0,0,2540.8065843408117,2779,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272380,edit,0.0,3003.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272381,0,1331.0051738502664,1573,0.0,0,1331.0051738502664,1573,0.0,1.0,0.0,4391.804929888317,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272381,edit,0.0,1959.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272383,0,975.404640197745,1531,0.0,0,975.404640197745,1531,0.0,1.0,0.0,4654.555453601343,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272383,edit,0.0,1857.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272384,0,2312.126072794355,2424,0.0,0,2312.126072794355,2424,0.0,1.0,0.0,4879.769555945471,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272384,edit,0.0,2785.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272385,0,1654.074897660647,2472,0.0,0,1654.074897660647,2472,0.0,1.0,0.0,5104.983074660883,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272385,edit,0.0,2726.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272386,0,2351.994856856317,2699,0.0,0,2351.994856856317,2699,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272386,edit,0.0,2835.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272387,0,1455.2573619432985,1935,0.0,0,1455.2573619432985,1935,0.0,1.0,0.0,4541.948183567802,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272387,edit,0.0,2458.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272388,0,1385.5089761644126,1793,0.0,0,1385.5089761644126,1793,0.0,1.0,0.0,4954.840793698132,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272388,edit,0.0,2006.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272389,0,1967.8673420665837,2375,0.0,0,1967.8673420665837,2375,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272389,edit,0.0,2580.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272390,0,1250.1980172583224,2292,0.0,0,1250.1980172583224,2292,0.0,1.0,0.0,4954.840793698132,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272390,edit,0.0,2601.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272391,0,1955.662210833032,2139,0.0,0,1955.662210833032,2139,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272391,edit,0.0,2258.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272392,0,2118.5448147549346,2585,0.0,0,2118.5448147549346,2585,0.0,1.0,0.0,4992.376388256625,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272392,edit,0.0,2848.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272393,0,1567.6774889622354,2173,0.0,0,1567.6774889622354,2173,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272393,edit,0.0,2241.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272394,0,1782.4500707507718,1866,0.0,0,1782.4500707507718,1866,0.0,1.0,0.0,5029.911966603241,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272394,edit,0.0,2093.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272395,0,1588.5613820999383,2586,0.0,0,1588.5613820999383,2586,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272395,edit,0.0,2785.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272396,0,1928.3583577297068,2490,0.0,0,1928.3583577297068,2490,0.0,1.0,0.0,4992.376388256625,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272396,edit,0.0,2856.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272397,0,1732.305915515014,2820,0.0,0,1732.305915515014,2820,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272397,edit,0.0,3011.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272398,0,2368.943638984682,2614,0.0,0,2368.943638984682,2614,0.0,1.0,0.0,4804.698253345177,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272398,edit,0.0,3014.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,5.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272399,0,2763.3417100104884,2888,0.0,0,2763.3417100104884,2888,0.0,1.0,0.0,5217.589615158528,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272399,edit,0.0,3150.0,0.0,1.0,EGEWNotSpanned,0,0,0,28.0,28.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272400,0,1588.5613820999383,2586,1.0,1,1589.5613820999383,2587,0.0,0.9993708956374626,0.0006291043625373684,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272400,edit,0.0,2736.0,0.0,1.0,EGEWNotSpanned,0,0,1,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272401,0,2440.0094847012765,2806,0.0,0,2440.0094847012765,2806,0.0,1.0,0.0,5180.054117871142,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272401,edit,0.0,3059.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
GE00000929-DOT_F01,GE00000929-DOT_F01,SPB00001,10002,272402,0,2376.3551734934576,2868,0.0,0,2376.3551734934576,2868,0.0,1.0,0.0,5255.125096234102,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|272402,edit,0.0,3016.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,#NA,PPV322,ODD179,INSC1003,SWIIN+Air
