SampleId,SampleName,OnyxDesignDnaId,NumberOfDesigns,DesignId,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,ContainerNumber,InscriptaChemistrySOPVersion,Organism,StrainFunction,Var1,Var2,Var3,Var4
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33811,1,2948.5034042295597,4087,0.0,0,2949.5034042295597,4088,0.000339040124031052,0.9996609598759689,0.0,9442.869852619595,0.0002446183953033268,0.3408069713682162,0.25964608494645536,no_edit,2.596461E-01,,SPB00001|33811,edit,1.0,4374.0,0.00022857142857142857,0.35981381350146074,no_edit,0,0,0,383.0,361.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33812,0,4407.0,4407,0.0,0,4407.0,4407,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33812,edit,0.0,4857.0,0.0,1.0,EGEWNotSpanned,0,0,0,58.0,58.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33813,0,3190.865411786696,3490,0.0,0,3190.865411786696,3490,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33813,edit,0.0,3776.0,0.0,1.0,EGEWNotSpanned,0,0,0,12.0,12.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33814,0,2855.304212642782,3634,0.0,0,2855.304212642782,3634,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33814,edit,0.0,3953.0,0.0,1.0,EGEWNotSpanned,0,0,0,305.0,285.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33815,2,3307.0564240245417,4584,0.0,0,3309.0564240245417,4586,0.0006044019030559653,0.999395598096944,0.0,9442.869852619595,0.0004361098996947231,0.0805001490294131,0.04557008126261019,no_edit,4.557008E-02,,SPB00001|33815,edit,2.0,5018.0,0.00039840637450199205,0.09377206795484368,no_edit,0,0,0,118.0,118.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33816,1,2691.6726697285267,3731,1.0,1,2693.6726697285267,3733,0.0003712403556816656,0.9992575192886367,0.0003712403556816656,9442.869852619595,0.0002678810608090008,0.31651424731639666,0.24007063650108096,no_edit,2.400706E-01,,SPB00001|33816,edit,2.0,3967.0,0.0005039052658100278,0.06277790111397857,no_edit,1,0,0,282.0,278.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33817,0,2515.2244427518062,3930,0.0,0,2515.2244427518062,3930,0.0,1.0,0.0,8431.16110801907,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33817,edit,0.0,4741.0,0.0,1.0,EGEWNotSpanned,0,0,0,130.0,102.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33818,0,3185.1339686012984,4415,0.0,0,3185.1339686012984,4415,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33818,edit,0.0,4735.0,0.0,1.0,EGEWNotSpanned,0,0,0,61.0,61.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33819,4,3266.225606165821,3423,0.0,0,3270.225606165821,3427,0.0012231572012824533,0.9987768427987176,0.0,8835.84539239085,0.0011672016340822876,0.0004693448961229134,0.0003939904675712589,edit,9.996060E-01,,SPB00001|33819,edit,4.0,3964.0,0.0010080645161290322,0.0008078176200323575,edit,0,0,0,454.0,414.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33820,0,2848.054972348535,3002,0.0,0,2848.054972348535,3002,0.0,1.0,0.0,7891.580430833501,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33820,edit,0.0,3888.0,0.0,1.0,EGEWNotSpanned,0,0,0,349.0,291.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33821,0,2463.046662928881,3737,0.0,0,2463.046662928881,3737,0.0,1.0,0.0,8903.292671168532,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33821,edit,0.0,4334.0,0.0,1.0,EGEWNotSpanned,0,0,0,302.0,298.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33822,0,3542.4494206977,4545,0.0,0,3542.4494206977,4545,0.0,1.0,0.0,9173.081494948245,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33822,edit,0.0,5020.0,0.0,1.0,EGEWNotSpanned,0,0,0,66.0,61.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33823,2,3316.6700352711814,3806,0.0,0,3318.6700352711814,3808,0.0006026510556167939,0.9993973489443833,0.0,9442.869852619595,0.0005252100840336134,0.05840161363610731,0.04579113313144797,no_edit,4.579113E-02,,SPB00001|33823,edit,2.0,4204.0,0.00047551117451260106,0.06941343660870722,no_edit,0,0,0,119.0,119.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33824,1,3972.0,3972,0.0,0,3973.0,3973,0.0002516989680342311,0.9997483010319658,0.0,9442.869852619595,0.0002516989680342311,0.33303355821924047,0.33303355821924047,no_edit,3.330336E-01,,SPB00001|33824,edit,1.0,4283.0,0.00023342670401493932,0.3538473526973584,no_edit,0,0,0,268.0,238.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33825,0,3499.469234400806,3951,0.0,0,3499.469234400806,3951,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33825,edit,0.0,4293.0,0.0,1.0,EGEWNotSpanned,0,0,0,166.0,166.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33826,1,3042.289133918168,3357,0.0,0,3043.289133918168,3358,0.0003285918478315999,0.9996714081521684,0.0,8633.503381297192,0.0002977963073257892,0.289879936358457,0.26670667826908184,no_edit,2.667067E-01,,SPB00001|33826,edit,1.0,4026.0,0.00024832381425378696,0.3366950330513053,no_edit,0,0,0,312.0,277.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33827,1,2554.1676782634036,3764,0.0,0,2555.1676782634036,3765,0.0003913637482607955,0.9996086362517392,0.0,9442.869852619595,0.0002656042496679947,0.3187402434225223,0.22930440165917035,no_edit,2.293044E-01,,SPB00001|33827,edit,1.0,4068.0,0.0002457606291472106,0.33952894446663806,no_edit,0,0,0,187.0,187.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33828,0,2555.394548652065,3020,0.0,0,2555.394548652065,3020,0.0,1.0,0.0,7891.580430833501,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33828,edit,0.0,4017.0,0.0,1.0,EGEWNotSpanned,0,0,0,102.0,102.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33829,2,3376.465892758816,3693,0.0,0,3378.465892758816,3695,0.0005919846650773269,0.9994080153349226,0.0,9442.869852619595,0.0005412719891745603,0.05539654660896422,0.04727491975850485,no_edit,4.727492E-02,,SPB00001|33829,edit,2.0,4002.0,0.0004995004995004995,0.06374359421792766,no_edit,0,0,0,188.0,188.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33830,1,2405.9845493285006,3335,0.0,0,2406.9845493285006,3336,0.00041545758998701485,0.9995845424100129,0.0,9442.869852619595,0.00029976019184652276,0.28828554590501343,0.21750867288946224,no_edit,2.175087E-01,,SPB00001|33830,edit,1.0,3565.0,0.00028042624789680314,0.3047787609478995,no_edit,0,0,0,123.0,112.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33831,0,2961.379102801464,3239,0.0,0,2961.379102801464,3239,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33831,edit,0.0,3528.0,0.0,1.0,EGEWNotSpanned,0,0,0,193.0,193.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33832,0,2317.2480876890986,3212,0.0,0,2317.2480876890986,3212,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33832,edit,0.0,3465.0,0.0,1.0,EGEWNotSpanned,0,0,0,108.0,105.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33833,0,1952.222765783186,3178,0.0,0,1952.222765783186,3178,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33833,edit,0.0,3464.0,0.0,1.0,EGEWNotSpanned,0,0,0,47.0,47.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33834,0,3234.189904887869,3379,0.0,0,3234.189904887869,3379,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33834,edit,0.0,3645.0,0.0,1.0,EGEWNotSpanned,0,0,0,157.0,119.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33835,4,4670.0,4670,0.0,0,4674.0,4674,0.0008557980316645272,0.9991442019683354,0.0,9442.869852619595,0.0008557980316645272,0.0014697943205777204,0.0014697943205777204,edit,9.985302E-01,,SPB00001|33835,edit,4.0,5170.0,0.0007730962504831851,0.0021206128289150365,edit,0,0,0,320.0,319.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33836,3,4662.0,4662,0.0,0,4665.0,4665,0.0006430868167202572,0.9993569131832798,0.0,9442.869852619595,0.0006430868167202572,0.01259525088814433,0.01259525088814433,no_edit,1.259525E-02,,SPB00001|33836,edit,3.0,5051.0,0.000593589236248516,0.015559498249482117,no_edit,0,0,0,134.0,134.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33837,0,4207.7666461185745,4405,0.0,0,4207.7666461185745,4405,0.0,1.0,0.0,9038.187141317636,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33837,edit,0.0,5098.0,0.0,1.0,EGEWNotSpanned,0,0,0,462.0,423.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33838,0,2890.862283126392,4706,0.0,0,2890.862283126392,4706,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33838,edit,0.0,5077.0,0.0,1.0,EGEWNotSpanned,0,0,0,124.0,110.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33839,1,3649.320637141493,4269,0.0,0,3650.320637141493,4270,0.0002739485375134289,0.9997260514624866,0.0,8363.713625333623,0.000234192037470726,0.35292451306119416,0.3107066124227541,no_edit,3.107066E-01,,SPB00001|33839,edit,2.0,5295.0,0.00037757221068529355,0.10254748105209555,no_edit,0,0,0,182.0,172.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33840,8,4076.071226705267,4602,0.0,0,4084.071226705267,4610,0.0019588296961348104,0.9980411703038652,0.0,9442.869852619595,0.0017353579175704988,3.867886710507331e-08,1.537471190279173e-08,edit,1.000000E+00,,SPB00001|33840,edit,9.0,4981.0,0.0018036072144288577,3.9535267609627544e-09,edit,0,0,0,374.0,369.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33841,0,4230.553758271011,4887,0.0,0,4230.553758271011,4887,0.0,1.0,0.0,9038.187141317636,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33841,edit,0.0,5555.0,0.0,1.0,EGEWNotSpanned,0,0,0,94.0,80.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33842,0,3205.0,3205,0.0,0,3205.0,3205,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33842,edit,0.0,3538.0,0.0,1.0,EGEWNotSpanned,0,0,0,112.0,112.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33843,14,4499.0,4499,0.0,0,4513.0,4513,0.0031021493463328164,0.9968978506536672,0.0,9442.869852619595,0.0031021493463328164,1.3939615171153733e-16,1.3939615171153733e-16,edit,1.000000E+00,,SPB00001|33843,edit,14.0,4912.0,0.0028420625253755584,4.57470128723694e-16,edit,0,0,0,777.0,679.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33844,0,3185.1339686012984,4415,0.0,0,3185.1339686012984,4415,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33844,edit,0.0,4778.0,0.0,1.0,EGEWNotSpanned,0,0,0,100.0,88.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33845,0,1008.0546125393985,1641,0.0,0,1008.0546125393985,1641,0.0,1.0,0.0,9442.869852619595,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33845,edit,0.0,1756.0,0.0,1.0,EGEWNotSpanned,0,0,0,6.0,6.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33846,0,2352.0,2352,0.0,0,2352.0,2352,0.0,1.0,0.0,5800.687696857047,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33846,edit,0.0,4509.0,0.0,1.0,EGEWNotSpanned,0,0,0,167.0,124.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33847,5,3957.0,3957,0.0,0,3962.0,3962,0.0012619888944977284,0.9987380111055023,0.0,9105.634332689078,0.0012619888944977284,6.392605520552668e-05,6.392605520552668e-05,edit,9.999361E-01,,SPB00001|33847,edit,5.0,4567.0,0.0010936132983377078,0.00012431377414536107,edit,0,0,0,284.0,284.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33848,3,2829.0,2829,0.0,0,2832.0,2832,0.001059322033898305,0.9989406779661016,0.0,6879.861635983438,0.001059322033898305,0.0032315767703275282,0.0032315767703275282,edit,9.967684E-01,,SPB00001|33848,edit,4.0,4484.0,0.00089126559714795,0.0012681514543954758,edit,0,0,0,174.0,174.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33849,0,2736.0,2736,0.0,0,2736.0,2736,0.0,1.0,0.0,5868.136286540223,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33849,edit,0.0,4747.0,0.0,1.0,EGEWNotSpanned,0,0,0,112.0,110.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33850,0,3963.0,3963,0.0,0,3963.0,3963,0.0,1.0,0.0,8228.818572556229,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33850,edit,0.0,4986.0,0.0,1.0,EGEWNotSpanned,0,0,0,301.0,273.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33851,6,4520.0,4520,0.0,0,4526.0,4526,0.0013256738842244808,0.9986743261157756,0.0,9442.869852619595,0.0013256738842244808,9.00947547854157e-06,9.00947547854157e-06,edit,9.999910E-01,,SPB00001|33851,edit,6.0,5037.0,0.001189767995240928,1.649119266724488e-05,edit,0,0,0,547.0,510.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33852,8,4465.0,4465,0.0,0,4473.0,4473,0.001788508830762352,0.9982114911692377,0.0,8970.739920799231,0.001788508830762352,3.075668000187489e-08,3.075668000187489e-08,edit,1.000000E+00,,SPB00001|33852,edit,9.0,5165.0,0.0017394665635871666,5.386830154887135e-09,edit,0,0,0,1138.0,1011.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33853,0,3271.0,3271,0.0,0,3271.0,3271,0.0,1.0,0.0,7824.1327150927045,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33853,edit,0.0,4406.0,0.0,1.0,EGEWNotSpanned,0,0,0,224.0,198.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33854,1,3749.0,3749,0.0,0,3750.0,3750,0.0002666666666666667,0.9997333333333334,0.0,8161.371002481598,0.0002666666666666667,0.3176977118611255,0.3176977118611255,no_edit,3.176977E-01,,SPB00001|33854,edit,1.0,4853.0,0.00020601565718994644,0.3903232889451015,no_edit,0,0,0,215.0,163.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33855,2,3024.0,3024,0.0,0,3026.0,3026,0.0006609385327164573,0.9993390614672836,0.0,6879.861635983438,0.0006609385327164573,0.03882712399984622,0.03882712399984622,no_edit,3.882712E-02,,SPB00001|33855,edit,2.0,4656.0,0.00042936882782310007,0.08265894496409232,no_edit,0,0,0,272.0,229.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33856,0,2419.0,2419,0.0,0,2419.0,2419,0.0,1.0,0.0,5800.687696857047,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33856,edit,0.0,4416.0,0.0,1.0,EGEWNotSpanned,0,0,0,173.0,172.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33857,1,3614.0,3614,1.0,1,3616.0,3616,0.0002765486725663717,0.9994469026548672,0.0002765486725663717,9105.634332689078,0.0002765486725663717,0.3083133572075169,0.3083133572075169,no_edit,3.083134E-01,,SPB00001|33857,edit,2.0,4102.0,0.0004873294346978557,0.06653015957637766,no_edit,1,0,0,54.0,54.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33858,0,2054.0,2054,0.0,0,2054.0,2054,0.0,1.0,0.0,5868.136286540223,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|33858,edit,0.0,3703.0,0.0,1.0,EGEWNotSpanned,0,0,0,117.0,117.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
GE00001052-GED_F01,GE00001052-GED_F01,SPB00001,981,33859,1,2556.0,2556,0.0,0,2557.0,2557,0.00039108330074305825,0.9996089166992569,0.0,6879.861635983438,0.00039108330074305825,0.22946151813566765,0.22946151813566765,no_edit,2.294615E-01,,SPB00001|33859,edit,3.0,3869.0,0.0007747933884297521,0.007640791893560257,edit,0,0,0,371.0,343.0,GE00001052-GED,v0.5,Ecoli,Edit,ODD125,Shelf Life,#NA,#NA
